key,companies,profit
1249,Carolina Bank,55737889
1249,National Film Development Corporation of India,55737889
1249,International Film Investors,55737889
1249,British,55737889
1249,Indo,55737889
1249,Goldcrest Films International,55737889
1249,Columbia Pictures,55737889
1250,The Saul Zaentz Company,-6993194
1251,Curzon Film Distributors,17966644
1251,National Film Finance Corporation (NFFC),17966644
1251,Goldcrest Films International,17966644
1252,Delphi III Productions,13000000
1252,TriStar Pictures,13000000
1253,Tin Blue,10244207
1253,Mayer (MGM),10244207
1253,Goldwyn,10244207
1253,Metro,10244207
1253,Goldcrest Films International,10244207
1254,Enigma Productions,20300291
1254,International Film Investors,20300291
1254,Goldcrest Films International,20300291
1255,FilmTeknik,0
1255,Svensk Filmindustri (SF),0
1256,Mayer (MGM),1350000
1256,Goldwyn,1350000
1256,Metro,1350000
1257,Universal Studios,84431625
1258,"",0
1259,Foreman Productions,96308889
1259,Newman,96308889
1259,Campanile Productions,96308889
1259,Twentieth Century Fox Film Corporation,96308889
1260,Wim Wenders Stiftung,435023
1260,Road Movies Filmproduktion,435023
1260,Westdeutscher Rundfunk (WDR),435023
1260,Argos Films,435023
1260,ject Filmproduktion,435023
1260,Pro,435023
1260,Channel Four Films,435023
1261,Wim Wenders Stiftung,-23000000
1261,Road Movies Filmproduktion,-23000000
1261,Warner Bros.,-23000000
1261,Argos Films,-23000000
1261,Village Roadshow Pictures,-23000000
1262,Nelson Entertainment,76823546
1262,Castle Rock Entertainment,76823546
1263,"",0
1264,"",0
1265,Pray Production,0
1265,Helvey,0
1266,"",0
1267,Mindy Affrime,0
1267,Kinowelt Filmproduktion,0
1267,Degeto Film,0
1268,Bruin Grip Services,0
1269,"",0
1270,"",0
1271,Greenestreet Films,0
1272,Skreba Films,0
1273,"",0
1274,Brandywine Productions,109773545
1274,Twentieth Century Fox Film Corporation,109773545
1275,Lyncanthrope Films,21973249
1275,American Werewolf Inc.,21973249
1275,Guber/Peters Company,21973249
1275,Universal Pictures,21973249
1276,VPS Studios,0
1276,Steve White Productions,0
1277,De Laurentiis Entertainment Group (DEG),6333135
1278,Spectacor Films,0
1278,Promark Entertainment Group,0
1278,Zeta Entertainment,0
1279,Three Productions,-1500000
1279,A. Ninety,-1500000
1280,Media Transactions,12534817
1280,Dino De Laurentiis Company,12534817
1281,American International Pictures (AIP),86432000
1282,TV,0
1282,CFCF,0
1282,Allegro Films,0
1283,Andy Warhol Productions,0
1283,Compagnia Cinematografica Champion,0
1284,YCTM,-5000000
1284,Hometown Films,-5000000
1284,Paramount Pictures,-5000000
1285,Sterobcar Productions,0
1286,Orion Pictures Corporation,18753438
1286,Orion Pictures,18753438
1287,Alfred J. Hitchcock Productions,8903529
1288,Tonylyn Productions,-240000
1288,Paramount Pictures,-240000
1289,Empress Film Production Corporation,-2000000
1289,Compass International Pictures,-2000000
1290,Vista Street Entertainment,0
1291,RKO Radio Pictures,0
1292,Osiris Films,175862692
1292,Columbia Pictures Corporation,175862692
1292,American Zoetrope,175862692
1293,Universal Pictures,-393750
1294,Dan Curtis Productions,0
1294,Produzioni Europee Associati (PEA),0
1294,United Artists,0
1295,PolyGram Filmed Entertainment,19792310
1295,TriStar Pictures,19792310
1295,Propaganda Films,19792310
1296,Tribeca Productions,147300000
1296,Cappa Productions,147300000
1296,Amblin Entertainment,147300000
1296,Universal Pictures,147300000
1297,Talbot Productions,0
1297,Melville,0
1298,"",-1800000
1299,RKO Pictures,0
1299,Universal Pictures,0
1300,Smart Egg Pictures,23704513
1300,New Line Cinema,23704513
1301,Film GmbH,0
1301,Prana,0
1301,Jofa Atelier,0
1302,Scena Film,0
1302,Reteitalia,0
1303,Mace Neufeld Productions,58122980
1303,Twentieth Century Fox Film Corporation,58122980
1304,Majestic Films International,-26000000
1304,Blood & Wine Productions,-26000000
1304,Marmont Productions,-26000000
1304,Fox Searchlight Pictures,-26000000
1305,Albino Alligator Productions,-6000000
1305,Miramax Films,-6000000
1306,Phoenix Pictures,-42000000
1306,TriStar Pictures,-42000000
1307,Danish Film Institute,3803298
1307,Trust Film,3803298
1308,Michael Obel Productions,1179002
1309,Digital Image Associates,104000000
1309,Paramount Pictures,104000000
1310,South Australian Feature Film Company,0
1310,Film Victoria,0
1310,Australian Film Finance Corporation (AFFC),0
1310,Fine Line Features,0
1311,Miramax Films,23444121
1312,1492 Pictures,69832389
1312,Twentieth Century Fox Film Corporation,69832389
1313,"",0
1314,"",0
1315,Touchstone Pictures,8093211
1316,Norsk Film,-2535000
1316,Sandrews,-2535000
1317,Epithète Films,-496171
1318,Twentieth Century Fox Film Corporation,-25000000
1319,Great Oaks Entertainment,266689294
1319,Walt Disney Pictures,266689294
1320,"",0
1321,Les Films de Mindif,0
1321,Orsans,0
1321,France 3 Cinema,0
1321,Agora Films,0
1321,Vega Film,0
1321,Arena Films,0
1321,M6 Films,0
1321,Pyramide Productions,0
1322,Silver Pictures,170031094
1322,Gordon Company,170031094
1322,Twentieth Century Fox Film Corporation,170031094
1323,Paramount Pictures,104000000
1324,Paramount Pictures,69900000
1325,Paramount Pictures,40200000
1326,"",-12000000
1327,Paramount Pictures,69000000
1328,Paramount Pictures,109000000
1329,Warner Bros.,200000000
1329,PolyGram Filmed Entertainment,200000000
1330,Morgan Creek Productions,31726644
1330,Twentieth Century Fox Film Corporation,31726644
1331,"",-20000000
1332,Robert Stigwood Organization (RSO),175813770
1332,Paramount Pictures,175813770
1333,Paramount Pictures,1971476
1334,Victor & Grais Productions,34044400
1334,Steamroller Productions,34044400
1334,Twentieth Century Fox Film Corporation,34044400
1335,Filmwerks,0
1336,Miramax,0
1337,Warner Bros.,121563139
1337,Canal+,121563139
1337,Alcor Films,121563139
1337,Regency Enterprises,121563139
1338,Seltzer Films,0
1339,Zanuck/Brown Productions,463654000
1339,Universal Pictures,463654000
1340,Universal Pictures,167884007
1341,MCA  Theatricals,67487055
1341,Alan Landsburg Productions,67487055
1341,Universal Pictures,67487055
1342,Peters Entertainment,0
1342,Storyline Entertainment,0
1342,Warner Bros.,0
1343,Tim Burton Productions,31371017
1344,"",-3000000
1345,TriStar Pictures,223552592
1345,Gracie Films,223552592
1346,Circle Films,23180280
1346,Twentieth Century Fox Film Corporation,23180280
1347,Silver Screen Partners II,0
1347,Touchstone Pictures,0
1348,Universal Pictures,105232691
1349,"",0
1350,Dimitri Villard Productions,0
1350,New Line Cinema,0
1351,Tribeca Productions,-10196695
1351,Scott Rudin Productions,-10196695
1351,Miramax Films,-10196695
1352,Redhead Productions,0
1353,Castle Rock Entertainment,0
1353,Columbia Pictures,0
1354,Spelling Films,0
1354,Paramount Pictures,0
1355,MTV Films,-12000000
1355,Geffen Pictures,-12000000
1355,Paramount Pictures,-12000000
1356,MK2 Productions,0
1356,Olga Film GmbH,0
1356,Zweites Deutsches Fernsehen (ZDF),0
1356,Prokino Filmproduktion,0
1357,Dimension Films,159046663
1357,Woods Entertainment,159046663
1358,Morgan Creek Productions,35505856
1359,Alphaville Films,119718203
1359,Warner Bros.,119718203
1359,Turner Pictures,119718203
1360,Rysher Entertainment,0
1360,Paramount Pictures,0
1361,Turner Pictures (I),0
1361,Castle Rock Entertainment,0
1362,"",0
1363,"",-1300000
1364,Scott Rudin Productions,0
1364,Paramount Pictures,0
1365,Centre National de la Cinématographie (CNC),0
1365,D.A. Films,0
1365,Canal+,0
1365,Les Films Alain Sarde,0
1366,Cinergi Pictures Entertainment,86047179
1366,Hollywood Pictures,86047179
1367,Polygram Filmed Entertainment,3692836
1367,Propaganda Films,3692836
1368,Max L. Raab Productions,0
1368,Si Litvinoff Film Production,0
1369,"",0
1370,1600 Limited Partnership,25804707
1370,Warner Bros.,25804707
1370,Kopelson Entertainment,25804707
1370,Regency Enterprises,25804707
1371,"",-500000
1372,Logo Entertainment,0
1372,Film Afrika Worldwide,0
1372,Elkins Entertainment,0
1373,Fish Productions,9381260
1373,Jersey Films,9381260
1373,Universal Pictures,9381260
1374,Rysher Entertainment,0
1375,Rysher Entertainment,-43533912
1375,Mayer (MGM),-43533912
1375,Goldwyn,-43533912
1375,Metro,-43533912
1376,"Astral Films, Australian Film Commission, The",0
1377,Golden Harvest Company,21890845
1378,"",0
1379,Motion Picture Corporation of America,0
1379,TriStar Pictures,0
1380,Touchstone Pictures,-23012437
1380,Caravan Pictures,-23012437
1381,"",0
1382,O.T.A. Productions,0
1383,Torii Production,322975
1383,Laurentic Film Productions,322975
1383,Neue Constantin Film,322975
1383,Zweites Deutsches Fernsehen (ZDF),322975
1384,Pacific Western,62127760
1384,Universal Pictures,62127760
1385,"",0
1386,Castle Rock Entertainment,0
1386,New Line Cinema,0
1386,Columbia Pictures,0
1387,Mayer (MGM),23202734
1387,Goldwyn,23202734
1387,Metro,23202734
1387,Arnold Productions,23202734
1387,Roth,23202734
1388,"",-7999998
1389,"",0
1390,"",0
1391,"",0
1392,"",0
1393,PolyGram Filmed Entertainment,0
1394,"",0
1395,All Night Productions,0
1395,Pale Morning Dun,0
1395,Castle Rock Entertainment,0
1395,Sony Pictures Classics,0
1396,"",0
1397,Paramount Pictures,-16000000
1398,Detour Filmproduction,656747
1398,Castle Rock Entertainment,656747
1399,Pratt FIlms,0
1399,Village Roadshow,0
1400,"",-17000000
1401,Columbia Pictures,29481428
1402,United Artists,0
1403,Malpaso Productions,68310
1403,Castle Rock Entertainment,68310
1403,Columbia Pictures,68310
1404,Walt Disney Pictures,0
1405,"",0
1406,"",0
1407,The Bubble Factory,0
1407,All Girl Productions,0
1407,Boy of the Year,0
1407,Universal Pictures,0
1408,Lost Highway Productions,-11324799
1408,Asymmetrical Productions,-11324799
1408,October Films,-11324799
1408,Ciby 2000,-11324799
1409,Peters Entertainment,-16869651
1409,Warner Bros.,-16869651
1409,New Deal Productions,-16869651
1410,Baltimore Pictures,6954997
1410,Phoenix Pictures,6954997
1410,Mark Johnson Productions,6954997
1410,TriStar Pictures,6954997
1411,"",0
1412,Columbia Pictures,20060051
1413,"",0
1414,"",0
1415,Largo Entertainment,-8000000
1415,Orion Pictures,-8000000
1416,Motion Picture Corporation of America (MPCA),-1000000
1416,The Rank Organisation,-1000000
1416,Orion Pictures,-1000000
1417,Walt Disney Pictures,0
1418,NDF International,1109095
1418,Mirabai Films,1109095
1419,Rysher Entertainment,13230799
1419,Paramount Pictures,13230799
1420,"",-10000000
1421,Rysher Entertainment,50063304
1421,Mace Neufeld Productions,50063304
1421,Paramount Pictures,50063304
1422,Bavaria Film,-35000000
1422,Fox Searchlight Pictures,-35000000
1423,"",0
1424,Alliance Communications,-10000000
1424,Fine Line Features,-10000000
1425,"",0
1426,Universal Pictures,257710615
1426,Imagine Entertainment,257710615
1427,"",0
1428,Esparza / Katz Productions,40000000
1428,Q Productions,40000000
1429,Columbia Pictures,50807547
1430,Turner Feature Animation,-28433363
1430,David Kirschner Productions,-28433363
1430,Warner Bros. Pictures,-28433363
1431,Island Pictures,7240837
1431,New Line Cinema,7240837
1432,"",0
1433,Toei Company,7979739
1433,Saban Entertainment,7979739
1433,Twentieth Century Fox Film Corporation,7979739
1434,Studio Trite,-34208170
1434,Warner Bros.,-34208170
1434,Icon Entertainment International,-34208170
1435,Mandalay Entertainment,-30000000
1435,Columbia Pictures,-30000000
1436,Fox 2000 Pictures,5926128
1437,"",-45000000
1438,Roger Birnbaum Productions,28084357
1438,Hollywood Pictures,28084357
1438,Caravan Pictures,28084357
1439,"",57252
1440,Boneyard Film Company Inc.,0
1440,Canada Council Media Arts,0
1440,British Columbia Film,0
1441,Brad Krevoy & Steve Stabler production,0
1441,Orion Pictures,0
1442,"",0
1443,Samson Productions,-16000000
1443,Village Roadshow Pictures,-16000000
1443,Fox Searchlight Pictures,-16000000
1444,Banner Entertainment,0
1444,MDP Worldwide,0
1445,Medusa Pictures,0
1445,Slam Pictures,0
1445,Baldini Pictures,0
1446,"",0
1447,Les Films du Rivage,0
1447,Studio Adam&Eve,0
1447,La Sept Cinéma,0
1448,Touchstone Pictures,29235353
1449,"",0
1450,Twentieth Century Fox Film Corporation,-90000000
1451,Rev Kids,0
1451,Australian Asset Securities Limited,0
1451,Australian Film Finance Corporation (AFFC),0
1452,"",-16500000
1453,Spelling Films,14159144
1453,Dino De Laurentiis Company,14159144
1453,Paramount Pictures,14159144
1454,Communicado Productions,0
1454,Village Roadshow Pictures Worldwide,0
1454,New Zealand On Air,0
1454,New Zealand Film Commission,0
1455,"",0
1456,Virgin Wood Productions,0
1456,C&P Productions,0
1457,Ink Slinger Productions,0
1457,Wayne,0
1457,Messick,0
1457,Higgins,0
1457,Triumph Films,0
1458,"",0
1459,IJL Creations,0
1459,Law Brothers Entertainment,0
1459,Mayer (MGM),0
1459,Goldwyn,0
1459,Metro,0
1459,Production Corporation,0
1459,China Film Co,0
1460,Northern Lights Entertainment,-85000000
1460,Warner Bros.,-85000000
1460,Silver Pictures,-85000000
1461,Gaumont,173920180
1461,Columbia Pictures,173920180
1462,"",0
1463,"",0
1464,Showtime Networks,0
1464,Hallmark Entertainment,0
1465,"",7553105
1466,Westdeutscher Rundfunk (WDR),0
1466,Bioskop Film,0
1466,Canal+,0
1466,Odessa Films,0
1466,Centre National de la Cinématographie,0
1466,Studio Babelsberg,0
1467,Parc Film,0
1468,"",-2000000
1469,Altamira Pictures Inc.,0
1470,TriStar Pictures,479099
1471,"",0
1472,Miramax,34673095
1472,Outlaw Productions (I),34673095
1472,Warner Bros.,34673095
1473,Prominent Features,0
1473,Channel Four Films,0
1473,Miramax Films,0
1474,"",0
1475,Amblin Entertainment,156074524
1475,Universal Pictures,156074524
1476,Les Films Alain Sarde,0
1477,.406 Production,0
1478,Zeta Entertainment,0
1478,Utopia Pictures,0
1478,Good Dog Productions LLC,0
1478,Bruin Grip Services,0
1479,Touchstone Pictures,0
1480,Recorded Picture Company (RPC),0
1480,Goldwyn Films,0
1481,New Line Cinema,0
1482,Jim Henson Pictures,0
1482,"Jim Henson Company, The",0
1482,Columbia Pictures,0
1483,"",-75000000
1484,"",0
1485,"",0
1486,"",0
1487,Blue Tulip Productions,4508066
1487,Twentieth Century Fox Film Corporation,4508066
1488,"",-500000
1489,Phaedra Cinema,0
1490,"",0
1491,Bergman Lustig Productions,44000
1491,Curb Entertainment,44000
1492,Warner Bros.,113207122
1492,PolyGram Filmed Entertainment,113207122
1493,"",0
1494,Remote,0
1494,Worrell,0
1494,Hungry Eye Trijbits,0
1494,Spelling Films International,0
1494,Fine Line Features,0
1495,Majestic Films International,0
1495,Tig Productions,0
1495,Fine Line Features,0
1496,Walt Disney Pictures,167712101
1497,Bates Entertainment,0
1497,Locke Company,0
1497,The Kushner,0
1497,Tapestry Films,0
1498,MURDER and murder Production,0
1499,TriStar Pictures,261288605
1500,"",0
1501,France 2 Cinéma,0
1501,Canal+,0
1501,Vertigo Productions,0
1502,Compagnia Cinematografica Champion,-371572
1502,Les Films Concordia,-371572
1502,Rome Paris Films,-371572
1503,Krane Entertainment,165676146
1503,Touchstone Pictures,165676146
1503,Douglas/Reuther Productions,165676146
1503,WCG Entertainment Productions,165676146
1503,Permut Presentations,165676146
1503,Paramount Pictures,165676146
1504,"",0
1505,Sanaye Dasti,0
1505,MK2 Productions,0
1506,Centre National de la Cinématographie (CNC),0
1507,Timedial Films,0
1508,Avventura Films,0
1509,Parkes+MacDonald Image Nation,499390539
1509,Columbia Pictures Corporation,499390539
1509,Amblin Entertainment,499390539
1510,Davis Entertainment,0
1510,Twentieth Century Fox Film Corporation,0
1511,Morgan Creek Productions,0
1512,"",-28000000
1513,South Side Amusement Company,81120329
1513,Warner Bros.,81120329
1514,"",0
1515,Zero Productions,-1830844
1515,Two,-1830844
1515,Trap,-1830844
1515,Scott Free Productions,-1830844
1515,Largo Entertainment,-1830844
1515,First Independent Films,-1830844
1515,Hollywood Pictures,-1830844
1515,Caravan Pictures,-1830844
1516,Dino De Laurentiis Company,59114085
1516,Universal Pictures,59114085
1517,Mandeville Films,-55000000
1517,Walt Disney Pictures,-55000000
1518,Woods Entertainment,29862187
1518,Across the River Productions,29862187
1518,Miramax Films,29862187
1519,Golar Productions,-33326758
1519,Impact Pictures,-33326758
1519,Paramount Pictures,-33326758
1520,Todd McFarlane Entertainment,47840042
1520,Pull Down Your Pants Pictures,47840042
1520,New Line Cinema,47840042
1521,Walt Disney Pictures,20144499
1522,3 Arts Entertainment,25332015
1522,Twentieth Century Fox Film Corporation,25332015
1523,Fair and Square Productions,0
1523,Alliance Atlantis Communications,0
1524,Warner Bros.,0
1524,Donner Productions,0
1524,Donner/Shuler,0
1524,Regency Enterprises,0
1525,Matrix Films,0
1525,Thin Man Films,0
1525,Channel Four Films,0
1526,Donner Productions,61982834
1526,Donner/Shuler,61982834
1526,Warner Bros.,61982834
1526,Silver Pictures,61982834
1527,Mandalay Entertainment,-50000000
1527,TriStar Pictures,-50000000
1528,"",-16000000
1529,Miramax Films,-18000000
1530,"",-30000000
1531,"",0
1532,Dimension Films,-4519510
1532,Miramax Films,-4519510
1533,New Line Cinema,0
1534,Columbia Pictures Corporation,0
1535,Raffaella De Laurentiis Productions,0
1535,Korsala Productions,0
1535,Universal Pictures,0
1536,Radiant Productions,230156409
1536,Beacon Communications,230156409
1536,Columbia Pictures Corporation,230156409
1537,Icon Entertainment International,-14283920
1538,"",-30000000
1539,"",-2500000
1540,"",0
1541,"",0
1542,Spelling Films,-35000000
1542,Paramount Pictures,-35000000
1543,Art Linson Productions,43312294
1544,DreamWorks SKG,-50000000
1545,Warner Bros.,91216940
1545,Wolper Organization,91216940
1545,Regency Enterprises,91216940
1546,Reperage & Vanguard Films,61457682
1546,Applecross,61457682
1546,Mandalay Entertainment,61457682
1546,TriStar Pictures,61457682
1547,"",-27000000
1548,Edmonds Entertainment Group (EEG),0
1548,Fox 2000 Pictures,0
1549,Cappa,0
1549,De Fina,0
1550,Pierre David,10719109
1550,Image Organization,10719109
